latitude,longitude,area,azimuth
50.645509,5.540279,16.91,180.0
50.645931,5.545498,19.06,225.0
50.645425,5.548855,14.98,180.0
50.645466,5.548863,21.88,139.86
50.645694,5.555696,20.26,161.65
50.645396,5.557296,31.98,138.17
50.645625,5.557355,116.7,147.2
50.645798,5.557279,119.88,147.38
50.645901,5.558151,21.75,180.0
50.645851,5.559835,42.8,151.98
50.645803,5.561335,32.18,190.21
50.645586,5.564677,17.12,185.57
50.645722,5.56456,17.68,175.67
50.645305,5.565985,11.86,182.96
50.645497,5.570891,33.04,204.63
50.645591,5.570818,23.11,207.9
50.645405,5.571962,28.65,194.46
50.645453,5.571961,23.93,193.26
50.645683,5.573661,20.79,180.0
50.645284,5.576444,14.68,203.32
50.645156,5.585295,16.53,141.65
50.645021,5.589487,21.94,196.34
50.645549,5.590702,26.75,180.0
50.645047,5.596482,41.03,202.2
50.645123,5.596487,15.85,194.04
50.644959,5.597593,15.69,191.99
50.645085,5.597692,27.6,208.88
50.645178,5.597596,19.03,210.56
50.645174,5.599161,10.44,194.12
50.645054,5.599338,19.44,209.36
50.645105,5.59971,10.26,206.57
50.644978,5.608366,38.36,210.43
50.645097,5.608275,42.19,207.26
50.645253,5.608715,15.46,207.26
50.645047,5.625345,51.41,208.39
50.644862,5.626925,38.96,204.18
50.644653,5.631776,38.16,180.0
50.64483,5.631637,113.72,214.47
50.644591,5.631885,55.27,216.87
50.644851,5.635224,13.14,218.82
50.644887,5.635279,53.16,211.8
50.644881,5.635819,16.46,199.13
50.64538,5.528912,10.5,144.93
50.645582,5.529271,12.44,209.12
50.645469,5.540364,21.35,144.91
50.645475,5.540218,11.45,180.0
50.645032,5.552881,33.75,155.75
50.644894,5.555781,19.46,145.73
50.644766,5.55869,13.79,212.76
50.645122,5.559733,38.42,141.51
50.645142,5.559761,37.31,141.15
50.644759,5.565069,15.39,180.0
50.644808,5.567544,72.69,206.63
50.644738,5.570922,43.1,218.27
50.644707,5.572916,30.49,212.06
50.644879,5.573716,172.8,220.42
50.644948,5.573661,17.38,197.52
50.644786,5.578951,28.55,217.17
50.644516,5.583833,116.55,193.63
50.644795,5.583676,26.66,190.33
50.644946,5.583546,28.17,194.64
50.64459,5.595987,31.56,212.8
50.644419,5.599597,19.58,180.0
50.644266,5.603356,18.56,180.0
50.644286,5.604804,14.89,206.8
50.644363,5.608158,30.59,207.26
50.644493,5.609668,27.51,210.01
50.644159,5.615623,38.75,201.46
50.644176,5.615762,38.05,209.36
50.644283,5.615692,25.64,204.3
50.644437,5.623718,16.06,173.11
50.644463,5.626922,65.36,199.95
50.64454,5.626538,55.33,198.68
50.644512,5.626457,56.12,199.8
50.644223,5.633492,14.18,157.1
50.644265,5.633641,15.78,149.62
50.644318,5.635248,35.97,224.73
50.643828,5.647056,13.66,146.66
50.644996,5.527563,18.4,180.0
50.644378,5.537065,17.82,192.99
50.644304,5.541206,16.16,197.74
50.644332,5.541719,31.28,199.41
50.644343,5.541813,11.79,180.0
50.64437,5.548757,18.45,148.59
50.644562,5.549245,28.93,154.8
50.644734,5.549119,12.12,151.01
50.644619,5.555451,14.09,147.38
50.64454,5.556585,15.15,136.89
50.644567,5.556613,16.56,140.23
50.644531,5.558137,12.19,221.63
50.644554,5.566578,22.91,196.47
50.644066,5.568282,25.08,180.0
50.644092,5.568144,17.79,168.96
50.644124,5.56904,11.52,160.07
50.644041,5.572819,21.72,215.68
50.64439,5.573246,16.43,149.38
50.644224,5.573227,518.41,214.03
50.64452,5.573264,31.13,214.05
50.643977,5.573549,108.92,180.0
50.64412,5.573532,26.32,211.59
50.644158,5.573414,33.1,180.0
50.644525,5.573846,13.64,207.03
50.644178,5.575226,38.97,216.87
50.643946,5.582747,15.06,194.78
50.644411,5.583892,13.89,180.0
50.644393,5.583502,27.04,195.26
50.643947,5.594972,32.75,211.85
50.644162,5.594985,14.41,210.81
50.644187,5.594962,15.38,217.96
50.644212,5.600745,15.94,146.31
50.643675,5.601615,16.31,198.43
50.643908,5.60182,68.61,167.72
50.6442,5.601604,14.61,203.72
50.643874,5.604808,24.69,208.75
50.643668,5.60601,11.92,205.87
50.644051,5.615689,17.01,206.22
50.64408,5.61582,14.38,200.97
50.64366,5.624046,42.14,180.0
50.643656,5.624197,22.99,170.85
50.6438,5.626829,30.64,191.04
50.643608,5.627067,36.51,207.26
50.643682,5.627427,13.05,200.48
50.643818,5.627199,16.65,199.93
50.643385,5.628881,19.57,180.0
50.643809,5.628334,10.81,165.54
50.643805,5.628119,55.83,175.39
50.643927,5.628761,19.52,198.78
50.643368,5.62897,17.82,180.0
50.643392,5.629444,23.91,161.52
50.643426,5.629382,32.56,224.57
50.643696,5.634143,12.96,142.08
50.643552,5.635737,47.18,216.9
50.643377,5.645943,19.19,207.86
50.643213,5.648836,11.22,183.47
50.644239,5.533982,41.26,167.1
50.644072,5.536813,21.88,180.0
50.643827,5.54718,29.86,154.13
50.64404,5.555798,20.54,216.78
50.643541,5.556956,14.59,205.84
50.643749,5.564381,12.02,209.64
50.64341,5.571644,11.77,146.2
50.643351,5.573174,15.95,215.82
50.643838,5.57247,10.9,215.95
50.64387,5.574274,71.39,204.03
50.643884,5.57352,159.54,209.18
50.64389,5.574393,39.56,209.36
50.643737,5.577146,27.34,140.69
50.643254,5.581935,10.99,180.0
50.643265,5.582024,19.94,180.0
50.643124,5.595529,22.31,198.43
50.643254,5.595776,13.63,225.0
50.643483,5.597067,23.67,212.51
50.643578,5.597289,12.63,168.8
50.643514,5.598022,22.82,206.74
50.643078,5.602027,20.01,182.78
50.643449,5.601638,13.59,216.36
50.643483,5.601755,14.53,205.07
50.642885,5.619463,31.04,211.93
50.643424,5.619676,14.73,197.26
50.642839,5.624621,51.75,195.25
50.6428,5.626288,23.96,225.0
50.643329,5.628953,14.54,180.0
50.642779,5.631362,46.63,218.85
50.643291,5.633173,11.59,180.0
50.64287,5.634748,38.02,205.2
50.64319,5.636715,10.81,201.56
50.642753,5.644103,22.21,140.02
50.642728,5.645255,30.04,192.9
50.642727,5.649264,13.24,142.85
50.642784,5.649301,20.71,138.57
50.643552,5.550518,11.67,180.0
50.642968,5.557234,17.31,141.89
50.64333,5.558097,15.87,221.35
50.643088,5.565486,26.86,156.78
50.643301,5.565446,28.79,151.69
50.643285,5.565599,109.56,149.46
50.64306,5.569903,27.92,222.55
50.642846,5.571284,11.85,180.0
50.642885,5.571373,14.54,176.54
50.642772,5.571902,13.02,225.0
50.642923,5.571464,11.36,180.0
50.642796,5.572424,15.91,139.97
50.643165,5.573628,33.05,139.75
50.643288,5.574206,18.99,208.39
50.643173,5.576087,14.25,144.05
50.64303,5.579771,15.22,135.22
50.643228,5.581945,10.66,180.0
50.642959,5.582254,32.77,199.02
50.642986,5.582365,20.31,199.8
50.642644,5.588318,22.37,196.54
50.642945,5.587956,38.17,198.13
50.642541,5.592615,13.5,180.0
50.642598,5.592701,24.45,150.64
50.64252,5.594492,12.29,180.0
50.642592,5.594585,31.03,202.98
50.642601,5.597984,10.12,203.32
50.642584,5.601684,13.11,170.3
50.642598,5.602521,17.31,200.85
50.642417,5.604261,14.86,180.0
50.64251,5.606739,18.01,202.06
50.642487,5.610569,21.81,183.92
50.642392,5.614884,15.68,180.0
50.642433,5.614898,40.31,173.3
50.642476,5.614908,21.99,177.08
50.642508,5.61492,20.27,170.26
50.642545,5.614907,16.78,181.63
50.642579,5.614905,15.01,166.37
50.642623,5.614894,12.78,178.36
50.642654,5.616064,10.93,199.16
50.642366,5.619157,15.0,196.34
50.642581,5.619614,37.49,197.26
50.642267,5.622022,33.19,197.74
50.64247,5.624889,15.66,194.58
50.642304,5.62624,13.77,224.62
50.642377,5.62614,18.98,225.0
50.642405,5.62773,12.77,225.0
50.642242,5.628202,16.38,147.84
50.642329,5.628104,22.93,138.83
50.642178,5.629277,24.1,199.8
50.642203,5.630774,24.17,164.12
50.642509,5.630754,13.57,163.72
50.642214,5.630823,18.01,180.0
50.642375,5.631558,33.6,162.31
50.64232,5.63191,84.61,209.05
50.642481,5.632461,18.31,225.0
50.642625,5.632654,13.54,147.38
50.642682,5.632635,10.88,225.0
50.642418,5.633734,11.0,211.43
50.642314,5.635258,23.02,210.48
50.642062,5.639184,11.68,136.5
50.642055,5.643064,11.69,207.03
50.642309,5.651033,31.37,182.63
50.641902,5.652334,24.78,180.0
50.642583,5.533754,177.8,211.75
50.642586,5.534234,16.86,212.52
50.642566,5.543634,10.71,180.0
50.642795,5.543528,60.92,198.39
50.642918,5.543456,43.26,196.16
50.642789,5.550025,25.77,154.94
50.642414,5.551936,10.88,177.08
50.642656,5.552528,16.91,206.57
50.64249,5.556183,10.22,180.0
50.642861,5.557462,27.14,180.0
50.64278,5.560219,24.07,180.0
50.642297,5.561318,10.51,225.0
50.642513,5.56298,12.29,225.0
50.642371,5.565879,28.67,222.07
50.6427,5.567563,13.45,180.0
50.642669,5.567741,40.32,219.96
50.642386,5.568908,30.2,181.07
50.642506,5.570348,47.28,213.69
50.642199,5.572957,23.41,225.0
50.642675,5.574228,18.91,150.07
50.642156,5.574322,12.96,180.0
50.642564,5.574455,12.84,148.15
50.642454,5.579818,11.76,144.05
50.64239,5.580807,21.57,153.61
50.642264,5.581768,14.43,177.99
50.64234,5.587382,17.45,221.62
50.642307,5.592333,13.68,186.93
50.642197,5.592961,10.09,215.26
50.642312,5.594723,13.43,196.96
50.642475,5.594488,33.0,180.0
50.642419,5.595591,17.27,149.19
50.642084,5.596942,13.67,180.0
50.642314,5.597632,25.16,194.8
50.642403,5.600537,18.89,210.38
50.642048,5.613257,11.54,183.69
50.642001,5.613742,43.06,181.85
50.642233,5.615179,13.98,174.86
50.642238,5.615082,14.6,171.57
50.641916,5.620103,28.56,135.08
50.641746,5.620521,30.68,212.3
50.642049,5.620618,14.51,220.57
50.641927,5.621714,31.12,197.14
50.642056,5.621635,20.98,197.74
50.642118,5.622142,23.43,154.8
50.642177,5.62162,15.03,193.57
50.64168,5.623038,16.78,154.36
50.642099,5.625827,19.33,220.82
50.641683,5.626513,21.28,136.5
50.641951,5.627511,21.56,217.92
50.642013,5.631579,16.9,156.68
50.641537,5.634304,17.31,205.2
50.641563,5.634299,13.04,203.15
50.641574,5.638947,44.68,199.8
50.641938,5.644021,14.9,200.19
50.641336,5.648603,16.01,211.93
50.641851,5.652365,11.76,201.85
50.641443,5.656573,32.48,213.87
50.642459,5.533729,185.42,212.32
50.642001,5.534894,200.53,214.08
50.64214,5.53473,262.9,215.13
50.64216,5.537121,14.44,192.84
50.641977,5.543565,53.27,196.34
50.641993,5.543724,25.69,195.8
50.64197,5.544715,11.77,215.11
50.641978,5.544892,14.56,175.2
50.642128,5.545116,13.72,176.75
50.641933,5.546476,55.87,174.35
50.641931,5.546968,70.33,177.54
50.641972,5.546783,206.66,178.5
50.642068,5.546567,273.02,180.0
50.641911,5.55109,10.51,194.46
50.642007,5.557426,40.16,138.95
50.642122,5.55753,15.94,140.65
50.642164,5.564667,45.15,180.0
50.642016,5.5677,35.44,216.58
50.642032,5.570185,85.24,221.63
50.642044,5.570819,12.52,138.04
50.641866,5.572553,20.14,206.57
50.642047,5.572877,17.38,223.26
50.642052,5.57343,17.93,157.74
50.64185,5.57469,85.56,215.03
50.641609,5.58461,52.04,176.32
50.641753,5.596013,16.53,182.4
50.641453,5.598196,10.85,180.0
50.641475,5.598284,46.42,208.51
50.64129,5.59934,16.64,214.28
50.641543,5.599298,30.96,212.34
50.641258,5.600689,24.77,209.36
50.641256,5.600959,21.89,212.51
50.641322,5.60104,32.96,213.48
50.641325,5.600892,54.89,213.48
50.641614,5.600564,13.7,209.36
50.641617,5.600454,21.49,208.63
50.641269,5.601337,68.43,212.54
50.641341,5.601671,12.79,187.34
50.641303,5.601479,119.9,213.98
50.641399,5.601206,42.55,217.39
50.641424,5.601761,91.14,212.51
50.641443,5.601338,99.63,212.76
50.641533,5.601653,42.68,211.37
50.641223,5.602175,16.58,192.18
50.64127,5.602505,15.13,209.36
50.641473,5.606581,18.92,225.0
50.641601,5.620179,21.79,182.83
50.641146,5.622727,16.79,187.83
50.641193,5.622798,29.54,195.39
50.641033,5.62493,20.39,180.0
50.64155,5.62421,23.78,197.26
50.641518,5.626886,15.25,224.78
50.641164,5.634498,12.41,207.03
50.641094,5.636901,12.57,151.21
50.640836,5.646758,20.25,213.42
50.640914,5.647087,11.27,216.66
50.640993,5.647187,25.82,208.46
50.641066,5.648345,23.03,209.9
50.64083,5.652703,18.11,219.63
50.640737,5.656279,18.07,187.81
50.641081,5.655992,38.16,136.09
50.641057,5.6574,54.25,214.26
50.641449,5.536834,60.77,167.6
50.641516,5.536738,41.6,222.8
50.641357,5.537101,57.41,180.0
50.641435,5.537039,70.18,180.0
50.64171,5.543768,16.37,207.32
50.641671,5.543859,142.92,202.44
50.641736,5.543881,12.86,211.41
50.641203,5.544986,18.61,180.0
50.64164,5.544714,21.5,173.49
50.641686,5.545248,21.28,180.0
50.641713,5.54545,13.95,180.0
50.641617,5.544642,85.36,183.08
50.641263,5.552093,275.02,216.56
50.641412,5.552193,59.86,225.0
50.641477,5.552165,20.08,138.09
50.641182,5.552342,162.3,180.0
50.64118,5.553079,112.85,138.37
50.641251,5.552799,37.82,140.11
50.641209,5.55293,153.11,137.35
50.641249,5.552524,421.56,139.31
50.641424,5.552277,19.43,180.0
50.641363,5.552781,124.86,139.4
50.641464,5.552849,125.39,138.12
50.641426,5.552487,218.55,139.2
50.641676,5.553328,13.45,199.2
50.641374,5.554769,79.75,200.56
50.641328,5.556014,29.65,148.36
50.641387,5.55605,10.98,180.0
50.641101,5.556106,16.17,180.0
50.64137,5.556108,15.98,180.0
50.641151,5.564101,11.06,175.38
50.641445,5.571887,11.91,140.02
50.641207,5.574917,17.96,163.17
50.641309,5.575517,41.42,201.42
50.641369,5.575805,15.18,201.8
50.641335,5.5768,13.8,165.1
50.640954,5.583139,17.53,217.45
50.640915,5.586379,14.69,148.15
50.640904,5.591315,13.85,153.2
50.641023,5.600512,23.01,213.07
50.64109,5.600707,71.01,219.25
50.641166,5.601025,18.48,214.67
50.641184,5.600602,22.79,213.69
50.641162,5.601204,46.57,220.63
50.640701,5.625363,24.74,202.1
50.640746,5.625053,10.86,180.0
50.640535,5.63257,29.86,180.0
50.640278,5.635225,12.82,200.79
50.640268,5.646025,40.73,180.0
50.640331,5.646114,12.57,199.8
50.64014,5.652743,20.72,180.0
50.640119,5.652836,20.09,180.0
50.640274,5.653613,10.92,218.82
50.640356,5.657427,22.62,151.86
50.640771,5.539308,25.71,142.82
50.640837,5.54422,15.12,184.94
50.640653,5.545383,14.74,188.34
50.640657,5.54502,32.1,186.67
50.641138,5.546531,18.8,180.0
50.641093,5.552213,14.11,180.0
50.641057,5.552939,69.24,138.59
50.641036,5.552442,248.88,180.0
50.640561,5.556163,12.02,186.91
50.640571,5.55636,21.25,188.07
50.640729,5.55615,15.69,187.85
50.641005,5.556291,14.24,142.28
50.640951,5.563806,23.09,163.41
50.640695,5.565391,83.41,221.33
50.640816,5.566008,22.16,223.15
50.640382,5.572165,11.88,198.43
50.640751,5.572398,11.93,201.68
50.64033,5.573579,55.03,219.57
50.640434,5.575008,30.31,216.76
50.640748,5.574606,27.98,214.22
50.640269,5.57882,21.93,175.72
50.640538,5.580489,24.6,188.28
50.640762,5.580896,29.39,189.34
50.640336,5.581012,20.76,180.0
50.640479,5.581821,21.75,182.13
50.64059,5.581072,18.13,190.02
50.640751,5.581136,17.54,203.6
50.640355,5.582294,11.02,180.0
50.640362,5.58813,13.81,170.41
50.640667,5.587787,29.2,156.25
50.640438,5.592863,11.75,215.95
50.640143,5.594585,18.23,216.46
50.640376,5.605218,17.75,202.5
50.640485,5.605251,18.11,198.36
50.640122,5.620806,37.34,195.88
50.63985,5.632579,38.87,177.64
50.639899,5.641888,29.02,164.01
50.639602,5.643431,21.01,196.17
50.639915,5.645483,27.76,206.57
50.640031,5.645476,10.68,212.71
50.640067,5.64555,14.39,203.75
50.640103,5.64562,15.62,204.03
50.63993,5.646796,54.97,146.54
50.639633,5.648368,25.66,180.0
50.639801,5.648743,23.31,213.69
50.639936,5.649046,39.17,214.22
50.639778,5.652094,41.99,157.52
50.639768,5.652667,77.75,136.74
50.640395,5.540603,40.48,197.51
50.64023,5.542886,19.46,180.0
50.640348,5.546148,50.02,188.73
50.639949,5.563256,14.7,174.92
50.639943,5.573163,17.42,201.4
50.640091,5.572507,10.13,220.12
50.640266,5.572364,13.65,148.09
50.639947,5.573923,26.6,212.84
50.640085,5.574197,21.62,214.23
50.640234,5.57368,57.41,217.39
50.639512,5.591275,13.57,211.67
50.639862,5.592275,10.39,153.28
50.639975,5.592382,16.91,137.26
50.639987,5.593249,12.53,225.0
50.639647,5.594153,21.26,225.0
50.639837,5.596904,21.13,138.37
50.63963,5.604589,41.53,208.43
50.639771,5.605106,12.53,208.88
50.639733,5.606982,11.04,180.0
50.63951,5.616924,30.27,192.16
50.639454,5.632518,16.29,180.0
50.63938,5.641536,34.88,191.58
50.639409,5.641536,17.07,190.73
50.639278,5.646975,19.06,180.0
50.639194,5.647138,28.45,221.63
50.639245,5.64705,27.74,218.19
50.638923,5.652509,29.93,150.01
50.639699,5.541516,12.37,205.07
50.639452,5.543045,16.56,210.86
50.6397,5.544723,15.82,198.3
50.639772,5.545443,11.79,189.74
50.639752,5.546133,14.63,188.42
50.639318,5.551058,14.42,153.43
50.639438,5.551713,10.25,154.75
50.639484,5.56053,18.7,221.63
50.639225,5.564488,55.62,143.81
50.639317,5.564307,69.13,141.22
50.639554,5.568989,80.45,142.93
50.639142,5.570983,12.37,209.36
50.639167,5.57118,11.69,207.26
50.639193,5.571113,17.72,200.09
50.639222,5.570905,26.37,211.1
50.639255,5.570879,26.98,206.57
50.639282,5.570848,25.92,210.51
50.639524,5.571244,14.15,206.57
50.639535,5.570451,11.69,210.18
50.639556,5.570477,17.73,208.14
50.639576,5.571437,16.18,201.96
50.63955,5.573897,10.49,217.45
50.639138,5.574553,17.74,208.61
50.639166,5.574506,13.58,206.29
50.63922,5.574661,18.46,207.27
50.639244,5.575315,14.82,207.9
50.639199,5.580252,22.56,223.58
50.639345,5.580614,35.9,225.0
50.639423,5.580621,16.59,224.84
50.639267,5.583218,10.43,182.7
50.639011,5.585261,10.32,153.43
50.639029,5.585079,12.91,143.73
50.639396,5.585517,30.93,161.18
50.639389,5.586171,12.61,143.41
50.639412,5.58627,11.34,157.2
50.638991,5.590895,42.87,211.67
50.639412,5.591006,20.15,209.94
50.639302,5.593319,22.43,215.46
50.639174,5.594273,24.89,215.95
50.63939,5.595101,10.45,208.27
50.639167,5.595662,14.4,219.12
50.6392,5.595628,14.02,220.12
50.639061,5.596816,14.7,178.27
50.639213,5.597088,25.41,211.93
50.639311,5.603682,21.32,209.19
50.63912,5.606732,22.79,146.96
50.639186,5.606701,13.32,140.84
50.63865,5.616648,37.68,180.0
50.638864,5.619953,45.37,178.08
50.639016,5.619976,17.97,180.0
50.639052,5.620001,14.07,180.0
50.639095,5.620014,33.67,177.29
50.638463,5.632436,19.64,167.23
50.638922,5.641836,17.32,196.96
50.638609,5.648989,14.41,146.49
50.638238,5.65269,10.42,180.0
50.638235,5.652784,17.35,180.0
50.638266,5.65415,32.58,172.56
50.63825,5.655131,39.16,196.51
50.638264,5.657459,13.18,195.42
50.638321,5.657445,34.9,194.81
50.638843,5.540622,37.05,167.84
50.638914,5.540662,10.66,180.0
50.639075,5.542016,649.75,213.32
50.639164,5.551521,28.49,152.68
50.639013,5.559516,24.32,165.42
50.638835,5.560302,12.14,149.9
50.63901,5.562385,49.44,183.52
50.639059,5.562393,62.15,180.0
50.63912,5.562353,30.23,182.52
50.63889,5.563419,19.89,147.49
50.638475,5.578681,10.65,173.83
50.638539,5.578695,10.49,176.93
50.638614,5.578712,14.53,175.9
50.638842,5.57889,31.42,170.92
50.638977,5.578789,13.22,175.38
50.638806,5.579812,18.56,158.89
50.638828,5.580158,11.69,225.0
50.638909,5.581906,21.08,225.0
50.638877,5.586389,25.5,205.87
50.638902,5.586471,12.93,147.2
50.638478,5.593065,14.57,146.87
50.638658,5.595617,17.59,214.52
50.638472,5.597767,10.85,165.36
50.638204,5.601744,13.29,169.79
50.638243,5.601806,18.96,170.03
50.638146,5.604452,11.17,180.0
50.638185,5.604638,17.16,197.74
50.638585,5.616584,29.25,211.07
50.638245,5.620775,15.2,211.17
50.638051,5.626311,29.74,211.85
50.638016,5.634085,25.23,141.73
50.638157,5.64705,35.81,198.78
50.638153,5.64923,18.3,139.46
50.637903,5.652877,22.28,183.95
50.637925,5.653292,10.49,194.9
50.63796,5.653333,12.94,205.87
50.63781,5.654435,26.41,199.11
50.638772,5.540604,15.35,180.0
50.638125,5.550757,15.0,173.49
50.638598,5.550574,25.8,173.11
50.638359,5.552214,12.51,177.23
50.638287,5.554387,10.51,180.0
50.638089,5.559245,35.95,159.25
50.638035,5.560199,13.44,160.74
50.638545,5.560228,23.15,135.22
50.638425,5.562904,13.91,183.12
50.637941,5.566786,13.22,140.8
50.638367,5.567137,17.9,163.19
50.638388,5.567243,20.78,161.33
50.63795,5.569534,11.15,180.0
50.638465,5.570947,13.02,211.59
50.63814,5.573096,32.99,211.46
50.638359,5.573109,16.02,212.23
50.637951,5.573272,19.86,212.62
50.637933,5.583651,41.67,186.58
50.638229,5.584767,12.64,180.0
50.638027,5.589,12.04,138.37
50.638085,5.588927,13.91,222.45
50.638211,5.588628,39.68,217.66
50.637826,5.592124,19.11,153.43
50.63814,5.591932,15.06,152.1
50.637719,5.599021,14.66,214.67
50.637733,5.598889,11.43,216.14
50.637762,5.598862,14.69,215.94
50.637806,5.599009,19.4,187.39
50.637797,5.600794,12.85,141.09
50.637698,5.601055,20.69,147.64
50.637922,5.602987,13.86,138.69
50.637624,5.605884,250.96,160.34
50.637794,5.617982,44.38,203.75
50.637719,5.618923,13.63,162.03
50.637733,5.618857,11.94,180.0
50.637901,5.618474,10.54,144.74
50.63766,5.62118,31.18,205.53
50.6377,5.621278,10.2,205.07
50.637358,5.626428,25.92,225.0
50.637528,5.629617,37.44,207.26
50.637696,5.630311,15.24,195.42
50.637719,5.630411,14.08,199.8
50.637745,5.630112,45.11,192.38
50.637339,5.633623,12.83,185.11
50.637401,5.642132,17.59,217.9
50.637233,5.642735,19.8,180.0
50.637439,5.64221,23.29,225.0
50.637547,5.650816,27.03,193.22
50.637926,5.538999,23.93,192.64
50.637689,5.550195,16.28,171.25
50.63768,5.550288,18.0,173.3
50.637681,5.551687,11.48,170.48
50.637469,5.552783,13.61,143.64
50.637494,5.552684,13.85,147.49
50.637785,5.553015,13.54,135.58
50.637603,5.555173,57.07,137.84
50.637862,5.558374,32.71,154.93
50.637909,5.56148,17.78,183.07
50.637592,5.562435,43.82,215.09
50.637817,5.573394,16.41,194.45
50.63745,5.577528,17.71,156.66
50.637462,5.578268,35.06,153.83
50.637135,5.587921,14.78,165.55
50.637098,5.594508,21.86,139.93
50.637341,5.597068,19.66,220.48
50.637497,5.597083,13.74,166.01
50.637305,5.597878,15.41,209.36
50.637484,5.601413,19.05,225.0
50.636874,5.617502,19.85,213.16
50.637276,5.620765,11.63,187.35
50.636747,5.624839,62.94,140.98
50.636796,5.624971,23.07,145.52
50.636804,5.625608,21.36,145.21
50.636847,5.62552,18.83,146.58
50.637238,5.62538,20.11,142.28
50.636746,5.627475,25.66,223.95
50.636798,5.62686,12.33,223.91
50.636733,5.632444,28.69,182.99
50.636696,5.633345,47.82,180.0
50.636596,5.645735,17.2,189.8
50.636534,5.6516,21.54,212.51
50.636555,5.651807,10.35,211.41
50.637019,5.546078,11.96,199.93
50.637127,5.550053,25.61,141.12
50.637166,5.549983,23.14,221.73
50.637365,5.554266,35.62,185.41
50.637353,5.558482,22.88,146.2
50.63711,5.562312,16.2,210.36
50.637166,5.562168,35.14,215.05
50.637297,5.562186,11.71,194.19
50.636892,5.563704,13.97,194.04
50.637018,5.564472,16.2,183.95
50.637087,5.563687,27.33,188.38
50.637147,5.565271,12.11,183.18
50.636926,5.565653,10.53,187.28
50.63698,5.565792,33.04,180.0
50.637218,5.566408,39.2,183.76
50.637116,5.567001,10.93,180.0
50.63712,5.567042,14.18,172.18
50.637123,5.567155,48.85,183.92
50.637055,5.569879,14.12,201.42
50.637071,5.569911,14.98,207.86
50.636798,5.581435,15.63,187.81
50.636736,5.584082,28.85,180.0
50.636779,5.584209,11.14,173.87
50.636783,5.583775,26.11,180.0
50.636845,5.589038,18.43,178.41
50.636513,5.590941,13.64,209.36
50.636754,5.592085,14.15,225.0
50.637031,5.591447,16.59,137.41
50.636619,5.597694,17.5,224.86
50.636602,5.604292,12.12,144.93
50.636615,5.614073,21.13,166.74
50.636646,5.614644,22.53,173.37
50.636378,5.616647,15.4,180.0
50.636504,5.61662,25.35,186.37
50.63651,5.616737,30.5,187.02
50.636684,5.617119,14.73,159.25
50.636716,5.616977,10.04,158.08
50.636351,5.618284,24.24,221.63
50.636403,5.618346,13.85,223.21
50.636612,5.619763,11.93,222.37
50.636678,5.619269,25.93,225.0
50.636728,5.620683,19.12,180.0
50.636654,5.626624,15.41,223.62
50.636348,5.627037,22.33,225.0
50.636644,5.627615,28.27,156.46
50.63654,5.627809,16.13,224.62
50.636361,5.631652,10.43,218.6
50.636498,5.632266,40.05,182.44
50.636533,5.63322,34.73,181.79
50.635839,5.650682,24.97,178.03
50.636269,5.658117,21.66,155.56
50.63631,5.657848,15.35,152.1
50.635984,5.660566,26.64,155.15
50.636034,5.660457,35.42,160.59
50.636046,5.660864,28.99,149.19
50.636639,5.546122,12.97,216.46
50.636282,5.550759,19.72,180.0
50.636378,5.553401,15.24,141.91
50.63681,5.553499,20.98,143.17
50.63673,5.558668,28.26,219.2
50.636359,5.559248,11.29,214.95
50.636425,5.559043,18.7,181.97
50.636456,5.5607,22.68,201.56
50.636655,5.560557,36.6,202.9
50.636215,5.561904,80.98,138.37
50.636415,5.570735,10.85,194.04
50.636607,5.571756,26.4,208.01
50.636415,5.59034,27.47,200.85
50.636272,5.592554,12.83,164.12
50.635819,5.595334,22.26,135.14
50.635846,5.597309,16.05,221.35
50.635801,5.598167,23.12,147.12
50.636029,5.599903,14.19,177.7
50.636179,5.602642,23.14,204.63
50.635794,5.618429,33.72,141.31
50.635801,5.621622,19.8,219.92
50.635495,5.62765,10.21,214.2
50.635675,5.6281,14.87,184.66
50.635943,5.62797,27.87,182.63
50.635998,5.627958,29.15,194.04
50.635491,5.631122,12.77,145.48
50.63559,5.63112,10.16,217.72
50.635796,5.650657,10.81,180.0
50.635477,5.661076,32.43,158.73
50.635901,5.543812,25.37,189.85
50.635868,5.545864,10.65,207.28
50.635906,5.545854,14.02,204.85
50.635755,5.548525,21.47,186.87
50.635964,5.548991,32.15,181.85
50.635892,5.55012,59.01,197.07
50.636076,5.550986,27.6,194.17
50.636109,5.550742,15.57,192.99
50.635934,5.55137,11.1,210.96
50.636099,5.552066,21.69,219.89
50.636137,5.551614,15.76,168.46
50.635761,5.552264,10.98,207.9
50.635786,5.552231,12.18,222.08
50.635974,5.554532,37.6,147.49
50.636113,5.559118,14.52,161.47
50.635576,5.56078,19.74,187.34
50.63566,5.561618,18.58,188.43
50.636061,5.560932,33.11,201.52
50.635755,5.562542,21.97,181.91
50.63608,5.564959,24.35,186.74
50.635998,5.569425,42.45,179.04
50.635511,5.571076,15.4,199.92
50.635676,5.572061,111.85,199.44
50.635687,5.576451,140.93,162.32
50.635848,5.581998,16.04,215.48
50.635405,5.583595,17.18,160.84
50.635385,5.584035,14.77,165.1
50.63538,5.584314,11.19,183.47
50.635834,5.584295,18.87,168.07
50.635426,5.584842,28.35,165.91
50.635595,5.584919,25.18,166.78
50.635636,5.588897,15.13,210.18
