latitude,longitude,area,azimuth
50.562402,5.57708,11.33,156.68
50.56254,5.57713,32.03,157.77
50.562303,5.578374,16.34,142.85
50.562374,5.578494,10.94,144.46
50.562494,5.578627,23.13,146.68
50.562697,5.593742,30.6,141.14
50.562561,5.598112,13.53,175.91
50.562091,5.603611,37.67,146.93
50.562053,5.604085,12.96,162.26
50.562459,5.608521,12.63,144.05
50.562042,5.61233,31.8,163.17
50.561872,5.625365,20.18,180.0
50.561951,5.630703,32.29,208.02
50.56207,5.630627,41.08,210.58
50.5622,5.632739,24.66,208.31
50.562272,5.633874,29.73,207.97
50.561694,5.639083,11.07,157.5
50.562161,5.638935,30.1,181.85
50.561986,5.642068,10.07,153.43
50.561923,5.643662,18.54,169.91
50.561601,5.645427,19.31,194.98
50.561962,5.645248,21.14,204.48
50.561438,5.678974,21.25,177.35
50.561203,5.711926,28.22,216.14
50.559971,5.795814,13.3,200.56
50.559986,5.795883,13.9,180.0
50.559862,5.796422,17.05,201.14
50.559883,5.796684,27.91,196.67
50.559874,5.807937,17.41,193.63
50.560194,5.809675,27.72,182.01
50.559657,5.814765,21.1,209.36
50.559049,5.865748,22.44,199.47
50.559395,5.874602,24.09,206.14
50.558731,5.901984,14.55,222.69
50.558779,5.901935,19.11,216.36
50.55849,5.902061,17.96,180.0
50.558624,5.903389,34.66,153.43
50.558533,5.904083,21.35,147.38
50.558601,5.904149,11.09,147.12
50.558947,5.906503,45.58,137.63
50.557963,5.952593,24.13,152.74
50.557847,5.952971,54.62,146.58
50.557841,5.963225,19.19,225.0
50.557889,5.963332,10.42,225.0
50.557676,5.969544,22.06,138.4
50.557731,5.970152,27.8,138.35
50.558032,5.969953,30.18,141.68
50.557837,5.971609,31.64,147.49
50.558084,5.974468,17.48,180.0
50.566181,5.063324,45.87,156.93
50.565249,5.218034,10.24,200.15
50.565442,5.218207,27.33,207.26
50.565445,5.217744,19.68,180.0
50.565213,5.219417,34.32,218.02
50.565291,5.219383,13.91,216.08
50.564865,5.220038,20.89,216.58
50.565365,5.220559,27.39,143.79
50.565175,5.231185,23.13,155.67
50.565248,5.232483,31.75,214.72
50.564898,5.235629,10.69,148.17
50.565028,5.236145,12.9,154.8
50.565094,5.236191,22.07,151.49
50.565198,5.235837,17.37,150.37
50.564912,5.242252,10.21,212.47
50.565022,5.242156,22.42,210.92
50.564823,5.264624,51.86,138.6
50.564685,5.268327,33.27,152.97
50.564848,5.269029,62.23,150.23
50.564487,5.276131,32.09,139.81
50.564898,5.276707,10.77,225.0
50.564463,5.278749,23.47,154.8
50.564504,5.279579,29.24,217.35
50.564944,5.279588,67.7,216.43
50.564613,5.279803,24.91,217.28
50.564968,5.280674,11.24,213.42
50.563766,5.359538,30.47,207.9
50.563789,5.35949,19.73,206.57
50.563823,5.359798,23.1,180.0
50.563955,5.361384,24.78,191.31
50.56372,5.371744,23.37,211.67
50.563917,5.372014,27.55,207.48
50.562238,5.52656,47.4,215.9
50.562561,5.526486,29.21,214.22
50.562761,5.52825,18.31,208.46
50.562435,5.528403,30.66,215.31
50.562583,5.528375,21.38,215.07
50.562716,5.528343,10.49,212.62
50.562363,5.529474,23.12,223.74
50.562425,5.531354,28.82,191.77
50.5625,5.53127,28.56,191.87
50.562546,5.547434,21.21,180.0
50.5621,5.550517,30.16,174.12
50.562007,5.576791,13.36,164.64
50.562059,5.57683,13.48,166.57
50.562205,5.576968,31.23,157.5
50.562252,5.57904,14.3,180.0
50.561788,5.602352,11.12,202.94
50.561804,5.602264,14.45,163.67
50.561533,5.604992,16.05,162.26
50.561658,5.605497,19.74,163.79
50.56166,5.609828,61.84,201.88
50.561224,5.622513,17.5,200.75
50.561511,5.622386,28.66,206.57
50.56167,5.622252,41.67,205.87
50.561269,5.625708,38.11,217.28
50.561653,5.631489,20.8,180.0
50.561092,5.638689,13.24,196.54
50.561161,5.638638,28.33,198.43
50.561173,5.645617,31.07,201.14
50.561536,5.645455,23.63,218.6
50.56096,5.653625,26.48,219.31
50.560732,5.672318,19.13,152.07
50.560877,5.673227,19.45,138.69
50.560593,5.712109,16.76,203.32
50.559413,5.805956,31.05,210.7
50.559304,5.80741,15.37,218.82
50.559524,5.811338,17.14,180.0
50.558784,5.861574,42.31,158.67
50.558637,5.866097,25.81,199.27
50.558748,5.87655,54.49,148.93
50.55818,5.880267,16.18,167.82
50.558317,5.894417,31.04,180.0
50.558044,5.901094,22.79,154.36
50.558152,5.901335,53.03,140.08
50.557928,5.902904,24.45,154.13
50.557919,5.903358,52.43,154.8
50.558088,5.904266,11.77,225.0
50.558148,5.904335,13.99,140.71
50.557938,5.905411,44.89,221.94
50.557784,5.935138,26.41,159.23
50.557418,5.937925,45.02,209.36
50.557522,5.938233,33.83,209.17
50.557467,5.947481,66.66,144.69
50.557732,5.949189,13.37,208.46
50.557689,5.953547,28.76,156.89
50.557661,5.953632,10.06,172.23
50.557505,5.954779,25.89,165.02
50.557452,5.963042,15.42,152.39
50.557074,5.964723,15.16,211.41
50.557176,5.965003,20.65,211.74
50.557449,5.964376,13.87,196.98
50.557515,5.96436,16.18,203.89
50.55715,5.965911,62.77,195.1
50.557452,5.965706,17.32,203.56
50.557519,5.965645,14.62,180.0
50.557129,5.96661,52.37,189.97
50.556997,5.969098,20.14,140.78
50.55706,5.969222,20.42,193.01
50.557182,5.969406,42.53,140.33
50.557355,5.971445,69.09,225.0
50.557053,5.984447,72.32,202.29
50.555972,6.080101,17.42,180.0
50.565518,5.097659,39.9,147.38
50.564502,5.211929,21.0,136.27
50.564346,5.218576,13.13,137.63
50.564828,5.219975,11.96,217.15
50.564751,5.220886,29.3,212.71
50.564418,5.228422,22.14,140.02
50.564459,5.228368,25.03,138.5
50.564432,5.230619,10.35,143.53
50.56448,5.230394,11.61,154.8
50.56468,5.230634,20.15,143.6
50.564149,5.267696,17.53,157.8
50.563964,5.298562,809.36,199.75
50.563893,5.306818,34.1,184.5
50.563791,5.308356,57.42,158.33
50.564116,5.308464,13.03,159.99
50.563676,5.359363,18.16,203.32
50.563721,5.359515,12.97,207.9
50.56339,5.360302,21.96,209.27
50.563425,5.360154,10.67,183.07
50.563245,5.367564,60.17,199.2
50.563488,5.36735,67.29,202.5
50.563546,5.367571,50.44,202.51
50.563418,5.367762,12.96,172.17
50.563232,5.377426,23.54,199.13
50.563273,5.377399,23.68,209.36
50.563316,5.377375,23.82,198.43
50.561609,5.527022,29.33,180.0
50.562085,5.529123,46.41,200.23
50.561714,5.529418,11.64,201.68
50.562012,5.530008,24.69,199.93
50.562041,5.530131,21.28,195.36
50.562118,5.529277,22.73,199.53
50.561765,5.530284,15.4,199.8
50.561792,5.530397,17.3,202.8
50.562083,5.530264,19.15,201.11
50.561628,5.541758,50.54,221.66
50.561757,5.549684,56.3,175.15
50.561125,5.576197,33.88,167.51
50.561191,5.577039,13.2,163.84
50.561392,5.578318,30.7,159.72
50.561258,5.60823,40.48,188.54
50.561059,5.609987,31.63,202.9
50.560828,5.622751,34.21,192.74
50.560809,5.631746,19.91,191.05
50.560593,5.638416,15.75,199.65
50.560898,5.638726,19.36,155.06
50.560945,5.639916,26.69,153.9
50.560594,5.646001,18.58,210.28
50.560603,5.671297,18.96,209.27
50.560495,5.672336,33.3,171.27
50.560092,5.672654,16.38,180.0
50.560137,5.672665,13.32,180.0
50.560252,5.673103,48.31,217.17
50.560394,5.672748,17.27,172.68
50.560475,5.672767,15.5,170.31
50.559344,5.740998,75.88,138.37
50.557763,5.875868,10.63,183.69
50.557502,5.892566,27.11,180.0
50.55758,5.895211,25.35,183.25
50.557631,5.89556,34.56,177.11
50.557516,5.904458,24.53,221.54
50.556961,5.934892,22.27,158.57
50.557162,5.934856,12.68,168.96
50.557226,5.934897,13.42,162.26
50.556889,5.936604,19.59,207.9
50.556969,5.938212,15.27,225.0
50.556673,5.957526,19.53,141.51
50.556559,5.968958,32.11,137.82
50.556821,5.969658,43.07,139.39
50.556947,5.969063,19.97,180.0
50.556362,5.971855,47.91,149.79
50.564347,5.164125,32.54,180.0
50.564254,5.17546,20.33,198.3
50.563931,5.208888,20.91,217.39
50.564275,5.209046,34.63,140.29
50.563646,5.222107,19.99,139.21
50.563658,5.221848,11.76,173.83
50.564019,5.233613,38.47,146.04
50.564113,5.233534,10.36,164.58
50.563742,5.235922,66.61,154.8
50.563347,5.263521,29.19,155.67
50.56345,5.263525,16.96,154.8
50.563699,5.268543,10.26,196.54
50.563526,5.307219,29.18,136.13
50.562581,5.361327,10.8,209.36
50.562743,5.361184,18.21,203.24
50.562863,5.361592,12.85,209.36
50.562944,5.361867,10.39,206.57
50.562626,5.375592,20.6,197.5
50.562699,5.377752,21.18,155.26
50.562749,5.378049,21.5,155.26
50.561084,5.52583,23.67,218.49
50.561515,5.526565,13.52,165.54
50.561004,5.527923,17.0,195.26
50.561309,5.527893,11.69,180.0
50.561491,5.529463,23.57,203.2
50.561534,5.529556,17.35,214.94
50.560906,5.551228,13.93,182.31
50.560671,5.577858,11.31,215.95
50.560707,5.577824,15.92,165.39
50.560847,5.577229,13.64,173.83
50.560335,5.622936,44.24,195.61
50.560288,5.631446,11.95,206.8
50.560119,5.631514,10.96,182.23
50.560277,5.632143,13.62,197.74
50.56031,5.631525,14.53,204.03
50.560446,5.632039,29.81,207.96
50.560304,5.639199,27.45,156.92
50.55991,5.640394,24.15,209.62
50.560031,5.640607,16.73,215.26
50.560183,5.640217,23.61,213.29
50.560296,5.640436,20.63,212.62
50.559623,5.658915,12.43,187.85
50.559673,5.658793,47.42,185.51
50.559837,5.664986,37.09,209.36
50.559501,5.668242,11.79,207.9
50.559611,5.672353,15.68,221.35
50.559944,5.672099,20.06,213.14
50.559986,5.67221,14.95,210.03
50.559616,5.67327,13.49,223.26
50.559955,5.673126,15.56,216.82
50.559991,5.673212,15.6,214.58
50.559536,5.681833,25.87,206.29
50.558762,5.744347,34.04,171.05
50.558534,5.794114,26.06,150.14
50.55754,5.866679,25.94,207.26
50.556994,5.876405,10.74,209.36
50.557262,5.876901,25.52,207.4
50.557512,5.876694,12.13,215.95
50.557192,5.878492,19.86,207.9
50.557035,5.880514,18.87,149.55
50.557216,5.892258,56.21,135.48
50.556952,5.89734,19.8,153.3
50.557053,5.899692,53.93,157.1
50.556895,5.901796,29.64,142.39
50.556659,5.902825,21.7,180.0
50.556916,5.903555,48.14,208.43
50.556612,5.90689,21.07,198.67
50.556726,5.907594,56.4,188.66
50.556738,5.907737,25.9,180.0
50.556714,5.937724,17.98,225.0
50.55676,5.937665,10.03,225.0
50.556174,5.959073,19.39,162.26
50.556096,5.961261,24.28,158.2
50.556313,5.961983,89.9,156.56
50.556296,5.971801,10.98,180.0
50.555718,5.97339,14.4,136.29
50.555754,5.974799,41.85,163.44
50.555619,5.986154,29.3,213.69
50.563836,5.101947,15.74,157.48
50.563921,5.175956,18.12,180.0
50.563127,5.227899,42.7,215.07
50.562994,5.23076,16.11,219.67
50.563127,5.23429,18.17,221.43
50.56297,5.261442,23.74,146.86
50.562754,5.266979,16.93,175.99
50.562798,5.266916,15.74,176.74
50.562682,5.267832,16.85,209.39
50.562973,5.269065,22.34,206.57
50.5627,5.27017,11.05,156.32
50.562848,5.281653,20.55,141.78
50.562919,5.282319,66.53,149.29
50.562763,5.307783,35.44,156.11
50.562451,5.308643,54.8,158.42
50.562701,5.316694,14.04,182.53
50.560658,5.525759,17.93,201.5
50.560663,5.550581,23.21,175.07
50.560363,5.57364,29.86,190.31
50.560372,5.573677,32.62,189.46
50.559811,5.62389,10.32,180.0
50.559857,5.623893,10.89,180.0
50.559583,5.631984,21.77,207.26
50.559301,5.63299,34.93,180.0
50.559839,5.63316,33.53,205.53
50.559328,5.633684,37.99,209.36
50.559181,5.642585,17.58,210.92
50.559581,5.646642,36.04,196.12
50.559465,5.656582,124.01,185.93
50.55913,5.659125,46.64,185.8
50.559428,5.659082,27.33,186.16
50.559558,5.659685,22.68,138.95
50.559113,5.663898,15.61,207.86
50.559387,5.664703,55.24,207.9
50.559186,5.665985,34.22,176.82
50.559012,5.667856,37.49,173.21
50.559128,5.669061,34.69,218.36
50.55925,5.668915,30.49,217.56
50.559091,5.671205,13.72,216.82
50.559109,5.672082,17.59,217.77
50.558917,5.67324,34.45,216.65
50.559303,5.672648,33.26,197.32
50.559024,5.673615,19.55,218.49
50.559263,5.678597,13.61,223.76
50.557377,5.808914,378.3,217.42
50.557418,5.808428,200.34,218.03
50.557525,5.80861,134.26,216.64
50.557588,5.808784,270.02,217.26
50.55766,5.809677,47.62,218.02
50.556729,5.875224,27.06,174.24
50.556386,5.878547,28.95,206.57
50.556433,5.890749,40.18,216.81
50.556578,5.891016,84.96,136.87
50.556097,5.899447,42.88,153.08
50.556647,5.899963,31.33,173.43
50.556621,5.900089,20.88,150.36
50.556142,5.901358,15.86,192.16
50.556544,5.903646,51.9,175.92
50.556171,5.904758,16.42,196.33
50.556,5.906214,23.01,225.0
50.556533,5.906206,23.18,201.8
50.555382,5.961907,27.17,138.03
50.555331,5.972088,41.42,180.0
50.555576,5.975181,39.41,141.4
50.555623,5.975092,16.7,153.2
50.555035,5.978804,29.07,166.01
50.554957,5.984931,21.24,225.0
50.555139,5.985241,12.84,213.8
50.563616,5.097054,30.69,216.71
50.562942,5.172669,15.34,194.17
50.562549,5.210036,11.47,204.84
50.56249,5.218464,17.96,199.9
50.562519,5.218589,24.15,197.74
50.56274,5.235109,35.39,179.2
50.562475,5.242895,28.85,204.18
50.562144,5.261203,18.49,148.15
50.562384,5.280566,18.35,136.52
50.562113,5.305898,17.49,184.15
50.561875,5.307168,24.55,156.5
50.561855,5.31711,16.55,186.87
50.559098,5.607656,27.49,173.91
50.558836,5.642005,23.77,205.87
50.559031,5.646713,11.58,185.51
50.558819,5.647153,22.24,208.01
50.558378,5.663152,24.89,172.17
50.558491,5.66659,34.38,173.33
50.558428,5.666857,21.95,180.0
50.558286,5.669525,23.25,194.44
50.558817,5.669287,44.4,173.38
50.558598,5.670433,16.35,189.09
50.558203,5.681416,47.63,201.82
50.557156,5.810219,11.0,198.3
50.556254,5.86736,30.01,198.08
50.556415,5.867974,11.98,176.16
50.556227,5.877736,12.7,206.57
50.556269,5.877664,15.76,206.17
50.556115,5.878612,17.11,183.07
50.556006,5.880372,26.27,183.07
50.55602,5.899983,10.67,165.87
50.55604,5.899605,36.64,153.08
50.55596,5.904019,25.62,168.6
50.555819,5.905011,42.75,160.56
50.555963,5.906191,14.1,180.0
50.555579,5.933577,31.7,145.91
50.554587,5.966806,17.17,173.11
50.554678,5.969385,28.01,163.51
50.555097,5.969128,24.91,168.13
50.555112,5.969319,22.91,166.41
50.554873,5.970409,26.89,144.25
50.554922,5.978433,21.94,156.19
50.554974,5.978783,15.97,172.8
50.554885,5.98051,42.92,180.0
50.562789,5.146266,40.01,199.93
50.562681,5.17054,30.19,212.62
50.562164,5.211422,23.66,206.1
50.562013,5.240178,47.3,203.13
50.561762,5.260395,35.62,154.13
50.561632,5.260704,33.69,180.0
50.561862,5.261022,10.1,141.65
50.561757,5.267575,33.99,205.87
50.561604,5.279512,33.55,205.39
50.561726,5.282627,10.57,216.87
50.561761,5.283096,11.15,225.0
50.561177,5.30604,43.65,217.77
50.561295,5.305963,25.17,220.43
50.561323,5.305905,11.47,218.6
50.561609,5.307022,44.97,157.2
50.56116,5.30742,14.61,180.0
50.561514,5.307679,26.92,161.65
50.561289,5.308494,36.34,160.2
50.5613,5.309966,15.72,195.36
50.561371,5.30994,16.95,193.63
50.560873,5.364275,24.86,143.13
50.560916,5.364161,10.71,144.73
50.560752,5.369822,15.66,140.96
50.561048,5.371258,36.36,212.72
50.559984,5.45257,27.39,158.15
50.559904,5.452853,32.37,156.1
50.558232,5.628697,19.34,176.1
50.558385,5.638884,12.1,217.15
50.558248,5.639741,21.02,157.5
50.558218,5.641829,109.42,158.55
50.558208,5.64161,233.77,157.5
50.55852,5.64172,25.96,178.05
50.558028,5.642003,20.21,157.01
50.558025,5.642161,25.9,157.87
50.558123,5.641991,11.12,155.39
50.558108,5.642142,46.28,151.21
50.558175,5.64225,29.59,157.87
50.55821,5.641966,11.1,180.0
50.558248,5.642149,26.79,158.02
50.558261,5.641992,27.52,148.23
50.558508,5.642082,35.67,173.91
50.558486,5.643159,15.77,174.98
50.558287,5.652669,13.52,180.0
50.558292,5.664028,20.04,221.75
50.558284,5.665092,15.25,218.88
50.558116,5.667823,33.26,180.0
50.558055,5.676462,27.66,185.35
50.557574,5.693835,19.94,180.0
50.55658,5.807409,15.35,218.66
50.55544,5.860638,12.21,142.85
50.555692,5.86038,68.48,212.77
50.555935,5.860139,10.48,208.79
50.555369,5.874906,16.66,189.09
50.555334,5.876977,12.97,196.76
50.555202,5.890719,18.06,207.9
50.555193,5.895065,29.14,210.81
50.55532,5.902346,27.1,170.94
50.554287,5.96683,17.44,176.08
50.554528,5.966795,13.38,176.31
50.554282,5.966924,17.03,168.82
50.554216,5.969551,56.24,149.0
50.554359,5.969796,28.76,140.56
50.553831,5.978296,26.56,192.99
50.554333,5.978071,40.87,200.75
50.55423,5.983735,17.0,183.69
50.554239,5.983816,13.85,186.89
50.562295,5.090744,13.1,217.15
50.561297,5.206959,15.82,180.0
50.561657,5.218382,31.87,203.33
50.561399,5.230537,14.61,221.74
50.561586,5.23214,43.56,187.1
50.561562,5.235771,14.68,145.58
50.561138,5.25987,22.02,153.78
50.560998,5.270001,48.13,180.0
50.561258,5.279882,37.52,207.93
50.560984,5.281778,11.4,208.54
50.561006,5.308993,37.33,135.38
50.561071,5.309046,15.12,219.29
50.56046,5.316668,11.26,215.26
50.560486,5.316592,11.44,217.15
50.560366,5.349089,10.71,208.46
50.558402,5.575561,13.1,199.37
50.558075,5.576243,16.4,191.77
50.558155,5.612163,40.12,154.54
50.557592,5.630825,25.63,189.52
50.557759,5.630923,21.01,190.2
50.557534,5.632196,15.9,157.64
50.557471,5.632595,20.48,168.18
50.557587,5.640241,18.82,208.79
50.557346,5.644167,10.98,156.27
50.557586,5.645408,24.62,180.0
50.557189,5.671153,39.23,203.44
50.557507,5.675793,24.09,188.1
50.556011,5.807184,14.41,180.0
50.554827,5.861334,45.34,219.66
50.555212,5.86089,23.29,217.15
50.55474,5.873935,16.72,180.0
50.554796,5.874544,38.12,187.63
50.555101,5.8757,18.0,195.6
50.55501,5.878999,15.61,207.26
50.554483,5.889131,17.25,207.9
50.554436,5.904035,19.24,154.13
50.553983,5.931581,38.56,146.31
50.553865,5.932649,23.5,141.4
50.55343,5.96411,23.87,136.02
50.553507,5.964103,35.65,225.0
50.553702,5.96461,48.18,138.37
50.553884,5.964231,24.98,139.03
50.553771,5.965448,36.38,137.59
50.553651,5.983055,25.91,206.66
50.553672,5.98314,14.39,180.0
50.551193,6.125396,34.63,184.73
50.561743,5.092534,11.65,172.65
50.56173,5.092973,35.51,223.42
50.561256,5.20697,21.42,180.0
50.560656,5.233959,12.93,201.32
50.560357,5.267205,13.01,180.0
50.56035,5.269964,42.17,187.1
50.560318,5.280107,20.18,220.62
50.559935,5.306508,25.62,173.91
50.560049,5.307151,12.4,186.91
50.560102,5.306477,16.97,158.32
50.560433,5.307181,29.65,153.43
50.559933,5.308003,21.9,217.77
50.560195,5.308086,30.69,168.69
50.56039,5.309965,23.84,180.0
50.559996,5.310722,33.57,181.32
50.560118,5.316683,23.49,214.7
50.560392,5.316503,15.32,217.31
50.560391,5.317705,23.44,158.66
50.559744,5.357623,22.84,204.93
50.559715,5.357698,159.4,209.36
50.559794,5.357978,40.15,205.2
50.559788,5.357636,157.6,200.97
50.559841,5.35796,16.32,207.9
50.559883,5.357939,68.52,204.84
50.559828,5.358116,54.65,204.42
50.559924,5.358086,27.52,204.57
50.559568,5.363096,32.15,223.75
50.559613,5.363664,18.92,216.18
50.559811,5.368384,11.87,213.8
50.559132,5.400993,15.65,180.0
50.557421,5.582587,10.01,175.64
50.557314,5.636008,22.47,198.1
50.557294,5.640577,16.24,212.93
50.557338,5.640456,12.51,207.26
50.557071,5.664668,20.9,158.64
50.556983,5.665746,24.85,170.41
50.556499,5.679805,41.14,146.28
50.554404,5.876138,31.14,196.98
50.554441,5.879479,16.38,157.64
50.553971,5.897528,20.27,140.58
50.553772,5.933045,20.7,138.27
50.553013,5.964757,78.88,215.31
50.552767,5.96523,14.29,194.77
50.553215,5.965437,19.19,225.0
50.553262,5.965559,33.01,138.27
50.553312,5.965219,29.18,138.69
50.553076,5.966062,32.57,153.16
50.552742,5.968429,31.65,146.05
50.553217,5.968642,36.03,151.77
50.550995,6.102319,31.82,176.9
50.559951,5.233132,21.88,137.16
50.559965,5.233237,13.03,137.13
50.55995,5.259543,10.39,180.0
50.559709,5.260453,33.12,150.43
50.559733,5.259858,40.03,163.97
50.55986,5.260076,41.73,164.34
50.560061,5.262875,11.18,216.46
50.55988,5.269081,17.44,225.0
50.559783,5.27025,18.28,222.59
50.559602,5.276716,23.77,202.01
50.560075,5.278832,35.76,201.73
50.55997,5.279895,56.36,201.2
50.559491,5.306375,15.91,136.23
50.559627,5.3061,14.98,156.4
50.559448,5.306458,42.94,138.37
50.559842,5.30668,10.94,150.64
50.559887,5.306509,22.37,152.07
50.559864,5.307944,18.71,215.95
50.559456,5.30851,36.52,212.51
50.559612,5.314,12.19,214.22
50.559797,5.314986,15.26,218.3
50.559458,5.348928,10.31,206.84
50.558942,5.35573,93.5,216.27
50.55906,5.367301,10.33,209.36
50.55908,5.367223,31.54,196.71
50.55919,5.368025,16.98,200.97
50.559365,5.368365,34.23,210.83
50.559102,5.400967,11.06,180.0
50.558638,5.401412,30.9,152.87
50.559065,5.401072,19.86,136.89
50.558691,5.404665,11.8,214.22
50.55876,5.404555,13.36,225.0
50.558124,5.468936,16.27,200.28
50.55451,5.804639,41.57,174.29
50.554305,5.806025,12.28,218.35
50.553608,5.856264,31.6,180.0
50.553452,5.874134,10.56,183.8
50.560405,5.06996,48.99,151.98
50.559522,5.231145,29.77,178.82
50.559112,5.259149,13.15,177.08
50.559395,5.259306,16.94,164.27
50.559222,5.259691,43.05,166.43
50.559127,5.261032,18.73,140.9
50.559219,5.262136,41.67,142.56
50.559126,5.266541,36.03,162.26
50.559064,5.273387,22.92,199.2
50.559434,5.274961,33.42,200.09
50.559484,5.276295,15.38,201.32
50.559,5.306023,31.83,187.85
50.559133,5.306334,25.25,209.36
50.558836,5.306966,31.06,211.07
50.55916,5.308949,30.62,201.27
50.558715,5.309725,39.7,212.16
50.558961,5.309927,25.05,209.64
50.559132,5.309678,13.94,209.9
50.558688,5.313389,19.11,225.0
50.559167,5.314587,15.11,217.15
50.558783,5.317415,20.74,196.62
50.558735,5.355434,28.66,216.9
50.558842,5.355669,26.76,215.92
50.558725,5.355586,387.86,214.79
50.558781,5.35541,310.84,218.21
50.558262,5.362132,24.38,137.18
50.558241,5.365242,28.79,211.67
50.558532,5.365806,38.99,211.18
50.5586,5.365923,32.68,137.83
50.558694,5.365754,17.76,136.33
50.55875,5.36692,17.25,207.9
50.558228,5.368304,12.92,208.02
50.558206,5.369181,24.66,221.17
50.558262,5.368802,28.76,213.29
50.558279,5.369043,11.55,189.18
50.558294,5.368896,10.67,137.92
50.558288,5.402432,23.85,149.38
50.558108,5.403987,15.6,153.43
50.557905,5.406543,45.18,136.67
50.557024,5.548382,10.65,182.52
50.557024,5.548469,10.15,186.15
50.556038,5.628784,36.15,147.38
50.556112,5.630352,16.76,160.84
50.555858,5.637772,36.45,184.75
50.555582,5.641257,16.12,215.11
50.555606,5.641346,10.35,207.26
50.555976,5.644715,13.15,149.31
50.555539,5.661079,12.69,180.0
50.555265,5.677927,14.61,174.24
50.55473,5.7465,29.5,152.32
50.553562,5.856288,23.34,180.0
50.552973,5.882747,17.73,180.0
50.553063,5.882777,22.91,186.93
50.552161,5.930295,20.1,180.0
50.552209,5.930227,38.05,167.23
50.551784,5.966193,36.39,209.36
50.551969,5.967396,55.1,139.76
50.560317,5.06989,38.59,152.07
50.559502,5.116255,17.03,185.82
50.559291,5.181059,17.45,218.28
50.558905,5.228649,10.07,186.09
50.558911,5.228542,30.41,184.44
50.559224,5.231413,21.48,198.67
50.559251,5.231533,12.83,192.82
50.559094,5.233189,36.15,157.14
50.558788,5.259471,44.3,163.56
50.558501,5.260157,15.49,224.5
50.559032,5.259591,23.19,163.27
50.558662,5.262462,19.11,141.17
50.558968,5.262781,18.79,207.26
50.55896,5.263637,12.28,188.95
50.55866,5.266895,32.91,139.69
50.558794,5.272727,19.61,214.22
50.558781,5.273848,14.81,207.26
50.558638,5.305265,38.48,163.17
50.558525,5.306661,50.54,206.57
50.558087,5.309979,36.78,208.79
50.558192,5.309956,17.36,166.37
50.558085,5.310249,23.16,204.37
50.558171,5.310244,18.71,211.17
50.558107,5.313553,12.67,225.0
50.558476,5.313344,53.52,135.58
50.558192,5.314875,11.01,225.0
50.558601,5.314224,14.09,197.07
50.558026,5.316165,25.42,171.95
50.558174,5.328692,53.48,194.89
50.557651,5.362727,22.66,215.95
50.557949,5.362058,49.4,221.31
50.557649,5.362825,17.94,209.97
50.557859,5.363825,31.9,200.37
50.557879,5.363966,17.9,193.26
50.557664,5.368449,44.21,222.36
50.55814,5.369384,70.12,136.83
50.557622,5.370649,64.98,218.5
50.55733,5.403077,22.42,141.06
50.557555,5.406473,24.7,148.78
50.557582,5.406391,17.37,147.38
50.556814,5.467576,28.82,209.19
50.556909,5.469365,69.79,207.9
50.556948,5.469567,16.77,204.78
50.557029,5.47589,83.07,178.03
50.555708,5.568339,29.95,180.0
50.556195,5.569733,58.85,182.54
50.555758,5.612527,21.22,213.78
50.555314,5.627955,53.37,167.15
50.555605,5.629179,12.65,137.31
50.555473,5.629713,12.54,225.0
50.555379,5.642107,28.37,210.36
50.554993,5.643721,16.02,139.94
50.555331,5.644325,14.59,140.95
50.554856,5.648588,12.33,167.96
50.555145,5.650245,38.81,157.52
50.554735,5.659692,41.71,180.0
50.55488,5.660272,53.74,145.78
50.555053,5.667499,21.62,220.97
50.555099,5.667383,21.15,161.66
50.554787,5.668838,34.37,159.91
50.555107,5.669737,18.19,189.32
50.552615,5.866565,20.04,220.25
50.551538,5.931,20.87,182.71
50.551657,5.931871,20.41,191.77
50.551722,5.931632,24.58,191.4
50.551051,5.966481,23.99,140.48
50.559448,5.116217,15.58,183.95
50.558524,5.19986,11.83,190.21
50.558611,5.229452,20.65,200.56
50.55862,5.229547,15.28,198.95
50.558617,5.229501,20.95,200.15
50.557889,5.258873,13.49,213.42
50.55817,5.259455,29.47,225.0
50.55831,5.262246,24.01,210.54
50.557823,5.26808,32.45,145.95
50.558248,5.268348,27.89,142.23
50.557865,5.270735,17.08,159.25
50.557917,5.27067,10.05,195.88
50.55784,5.27159,25.05,212.16
50.55808,5.274423,35.89,171.9
50.558011,5.277308,20.73,167.84
50.557753,5.303175,30.69,205.6
50.557923,5.3052,27.24,191.04
50.557784,5.306179,18.03,190.78
50.557971,5.306994,32.65,200.76
50.557871,5.307983,16.96,202.1
50.557611,5.31076,19.0,215.95
50.557624,5.311106,19.05,217.46
50.557705,5.310507,33.6,216.81
50.557951,5.310651,38.02,212.59
50.557996,5.312195,18.72,219.49
50.557446,5.314448,23.11,225.0
50.557986,5.315272,24.41,222.8
50.55758,5.316427,16.91,138.65
50.557636,5.315959,10.26,141.9
50.557645,5.316348,17.32,225.0
50.557794,5.316172,27.05,221.35
50.557803,5.316071,25.81,218.49
50.55786,5.316022,10.88,216.27
50.557919,5.318432,29.66,180.0
50.557044,5.360763,13.55,180.0
50.557061,5.3605,14.68,206.37
50.55709,5.360741,12.57,198.51
50.55708,5.361096,22.32,213.48
50.557165,5.361336,38.09,147.97
50.557235,5.361521,56.18,144.46
50.557047,5.362067,33.27,203.04
50.557142,5.361989,34.69,208.46
